$0;-1;1.9-SNAPSHOT;KIEKER;avh-ThinkPad-RSS;1;false;0;NANOSECONDS;1
$1;1283156546103441259;bookstoreTracing.CRM.getOffers();N/A;6488138950668977587;1283156499332517045;1283156499334819607;SRV0;2;1
$1;1283156546103472808;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977587;1283156499330340911;1283156499334823438;SRV0;0;0
$1;1283156546103505514;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977650;1283156499332548540;1283156499334842715;SRV1;1;1
$1;1283156546103538245;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977651;1283156499332573975;1283156499334897458;SRV1;1;1
$1;1283156546103570528;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977581;1283156499332599431;1283156499334923005;SRV1;3;2
$1;1283156546103601917;bookstoreTracing.CRM.getOffers();N/A;6488138950668977581;1283156499332593191;1283156499334928667;SRV0;2;1
$1;1283156546103633291;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977581;1283156499330247774;1283156499334932604;SRV0;0;0
$1;1283156546103665667;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977655;1283156499332681047;1283156499335054297;SRV1;1;1
$1;1283156546103697944;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977657;1283156499332732032;1283156499335080376;SRV0;1;1
$1;1283156546103730247;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977594;1283156499332656057;1283156499335108087;SRV0;3;2
$1;1283156546103761664;bookstoreTracing.CRM.getOffers();N/A;6488138950668977594;1283156499332649405;1283156499335113747;SRV0;2;1
$1;1283156546103792921;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977594;1283156499330577026;1283156499335117572;SRV0;0;0
$1;1283156546103825288;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977593;1283156499332630652;1283156499335136818;SRV1;3;2
$1;1283156546103856816;bookstoreTracing.CRM.getOffers();N/A;6488138950668977593;1283156499332624108;1283156499335142370;SRV0;2;1
$1;1283156546103887826;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977593;1283156499330546641;1283156499335149322;SRV0;0;0
$1;1283156546103920145;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977601;1283156499332864783;1283156499335168611;SRV1;3;2
$1;1283156546103951613;bookstoreTracing.CRM.getOffers();N/A;6488138950668977601;1283156499332857863;1283156499335174337;SRV0;2;1
$1;1283156546103982617;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977601;1283156499330740319;1283156499335178135;SRV0;0;0
$1;1283156546104014879;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977656;1283156499332706299;1283156499335198957;SRV0;1;1
$1;1283156546104047269;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977658;1283156499332757747;1283156499335224404;SRV1;1;1
$1;1283156546104079763;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977660;1283156499332812445;1283156499335251171;SRV1;1;1
$1;1283156546104112238;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977600;1283156499332839260;1283156499335275815;SRV1;3;2
$1;1283156546104143453;bookstoreTracing.CRM.getOffers();N/A;6488138950668977600;1283156499332832693;1283156499335281580;SRV0;2;1
$1;1283156546104174493;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977600;1283156499330722525;1283156499335285390;SRV0;0;0
$1;1283156546104206875;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977659;1283156499332786375;1283156499335306167;SRV1;1;1
$1;1283156546104239302;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977668;1283156499333142548;1283156499335331792;SRV1;1;1
$1;1283156546104271530;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977609;1283156499332991189;1283156499335355735;SRV1;3;2
$1;1283156546104302941;bookstoreTracing.CRM.getOffers();N/A;6488138950668977609;1283156499332984206;1283156499335363825;SRV0;2;1
$1;1283156546104330484;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977609;1283156499330908657;1283156499335367918;SRV0;0;0
$1;1283156546104362884;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977622;1283156499333332710;1283156499335386704;SRV0;3;2
$1;1283156546104394643;bookstoreTracing.CRM.getOffers();N/A;6488138950668977622;1283156499333326566;1283156499335392267;SRV0;2;1
$1;1283156546104425970;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977622;1283156499331179951;1283156499335396011;SRV0;0;0
$1;1283156546104458087;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977620;1283156499333251744;1283156499335415856;SRV1;3;2
$1;1283156546104489479;bookstoreTracing.CRM.getOffers();N/A;6488138950668977620;1283156499333245582;1283156499335421627;SRV0;2;1
$1;1283156546104520544;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977620;1283156499331128434;1283156499335425401;SRV0;0;0
$1;1283156546104552706;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977671;1283156499333277143;1283156499335443745;SRV1;1;1
$1;1283156546104584989;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977670;1283156499333196351;1283156499335469006;SRV1;1;1
$1;1283156546104617314;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977625;1283156499333455919;1283156499335496450;SRV1;3;2
$1;1283156546104647221;bookstoreTracing.CRM.getOffers();N/A;6488138950668977625;1283156499333449760;1283156499335502040;SRV0;2;1
$1;1283156546104674607;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977625;1283156499331292043;1283156499335505862;SRV0;0;0
$1;1283156546104703230;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977608;1283156499332965850;1283156499335523481;SRV1;3;2
$1;1283156546104731038;bookstoreTracing.CRM.getOffers();N/A;6488138950668977608;1283156499332958972;1283156499335529171;SRV0;2;1
$1;1283156546104758473;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977608;1283156499330880943;1283156499335532927;SRV0;0;0
$1;1283156546104787057;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977667;1283156499333117191;1283156499335553012;SRV0;1;1
$1;1283156546104815878;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977665;1283156499333030643;1283156499335578583;SRV1;1;1
$1;1283156546104844426;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977666;1283156499333090668;1283156499335602956;SRV1;1;1
$1;1283156546104873033;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977627;1283156499333596731;1283156499335629736;SRV0;3;2
$1;1283156546104900676;bookstoreTracing.CRM.getOffers();N/A;6488138950668977627;1283156499333590542;1283156499335635341;SRV0;2;1
$1;1283156546104932146;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977627;1283156499331400477;1283156499335639175;SRV0;0;0
$1;1283156546104964919;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977626;1283156499333483791;1283156499335657393;SRV1;3;2
$1;1283156546104996474;bookstoreTracing.CRM.getOffers();N/A;6488138950668977626;1283156499333477720;1283156499335662758;SRV0;2;1
$1;1283156546105027629;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977626;1283156499331321583;1283156499335666571;SRV0;0;0
$1;1283156546105059845;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977629;1283156499333649769;1283156499335686672;SRV1;3;2
$1;1283156546105091217;bookstoreTracing.CRM.getOffers();N/A;6488138950668977629;1283156499333643634;1283156499335692190;SRV0;2;1
$1;1283156546105122239;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977629;1283156499331455867;1283156499335695871;SRV0;0;0
$1;1283156546105154570;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977628;1283156499333622136;1283156499335713084;SRV1;3;2
$1;1283156546105207142;bookstoreTracing.CRM.getOffers();N/A;6488138950668977628;1283156499333615959;1283156499335718452;SRV0;2;1
$1;1283156546105238983;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977628;1283156499331429145;1283156499335722217;SRV0;0;0
$1;1283156546105267693;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977669;1283156499333170464;1283156499335739133;SRV0;1;1
$1;1283156546105300300;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977675;1283156499333706203;1283156499335766790;SRV1;1;1
$1;1283156546105332691;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977672;1283156499333360704;1283156499335791495;SRV1;1;1
$1;1283156546105365109;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977619;1283156499333226128;1283156499335818614;SRV1;3;2
$1;1283156546105396577;bookstoreTracing.CRM.getOffers();N/A;6488138950668977619;1283156499333219575;1283156499335824312;SRV0;2;1
$1;1283156546105424078;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977619;1283156499331101348;1283156499335828222;SRV0;0;0
$1;1283156546105456424;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977630;1283156499333762859;1283156499335845979;SRV0;3;2
$1;1283156546105487831;bookstoreTracing.CRM.getOffers();N/A;6488138950668977630;1283156499333756541;1283156499335851651;SRV0;2;1
$1;1283156546105519037;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977630;1283156499331535628;1283156499335855419;SRV0;0;0
$1;1283156546105551533;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977632;1283156499333816186;1283156499335873850;SRV0;3;2
$1;1283156546105582998;bookstoreTracing.CRM.getOffers();N/A;6488138950668977632;1283156499333810084;1283156499335879405;SRV0;2;1
$1;1283156546105614438;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977632;1283156499331591259;1283156499335883236;SRV0;0;0
$1;1283156546105646661;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977631;1283156499333791000;1283156499335900407;SRV1;3;2
$1;1283156546105677924;bookstoreTracing.CRM.getOffers();N/A;6488138950668977631;1283156499333781792;1283156499335905694;SRV0;2;1
$1;1283156546105708956;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977631;1283156499331565087;1283156499335909381;SRV0;0;0
$1;1283156546105741250;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977674;1283156499333567720;1283156499335926471;SRV1;1;1
$1;1283156546105773638;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977621;1283156499333307498;1283156499335951689;SRV1;3;2
$1;1283156546105804979;bookstoreTracing.CRM.getOffers();N/A;6488138950668977621;1283156499333301110;1283156499335960092;SRV0;2;1
$1;1283156546105836270;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977621;1283156499331154495;1283156499335964079;SRV0;0;0
$1;1283156546105868528;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977676;1283156499333899826;1283156499335981684;SRV0;1;1
$1;1283156546105900979;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977633;1283156499333929757;1283156499336006644;SRV1;3;2
$1;1283156546105932278;bookstoreTracing.CRM.getOffers();N/A;6488138950668977633;1283156499333919355;1283156499336012105;SRV0;2;1
$1;1283156546105963397;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977633;1283156499331672312;1283156499336015948;SRV0;0;0
$1;1283156546105995806;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977673;1283156499333429696;1283156499336033399;SRV1;1;1
$1;1283156546106028083;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977612;1283156499330952945;1283156499336058602;SRV1;1;1
$1;1283156546106060525;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977637;1283156499334015553;1283156499336074171;SRV0;3;2
$1;1283156546106091752;bookstoreTracing.CRM.getOffers();N/A;6488138950668977637;1283156499334008095;1283156499336079569;SRV0;2;1
$1;1283156546106122883;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977637;1283156499331814488;1283156499336083424;SRV0;0;0
$1;1283156546106155096;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977662;1283156499332886089;1283156499336117658;SRV1;1;1
$1;1283156546106187583;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977639;1283156499334095004;1283156499336152172;SRV1;3;2
$1;1283156546106219375;bookstoreTracing.CRM.getOffers();N/A;6488138950668977639;1283156499334085561;1283156499336157645;SRV0;2;1
$1;1283156546106250560;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977639;1283156499331972833;1283156499336161471;SRV0;0;0
$1;1283156546106282831;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977638;1283156499334130348;1283156499336187336;SRV1;3;2
$1;1283156546106314130;bookstoreTracing.CRM.getOffers();N/A;6488138950668977638;1283156499334120635;1283156499336192986;SRV0;2;1
$1;1283156546106345288;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977638;1283156499331916908;1283156499336196715;SRV0;0;0
$1;1283156546106377640;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977683;1283156499334215558;1283156499336273878;SRV1;1;1
$1;1283156546106414365;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977641;1283156499334245101;1283156499336299442;SRV1;3;2
$1;1283156546106445749;bookstoreTracing.CRM.getOffers();N/A;6488138950668977641;1283156499334238689;1283156499336304933;SRV0;2;1
$1;1283156546106476834;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977641;1283156499332006974;1283156499336308804;SRV0;0;0
$1;1283156546106509000;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977642;1283156499334269982;1283156499336329382;SRV1;3;2
$1;1283156546106540657;bookstoreTracing.CRM.getOffers();N/A;6488138950668977642;1283156499334264058;1283156499336335021;SRV0;2;1
$1;1283156546106571902;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977642;1283156499332035519;1283156499336338774;SRV0;0;0
$1;1283156546106604296;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977643;1283156499334298202;1283156499336356408;SRV0;3;2
$1;1283156546106635775;bookstoreTracing.CRM.getOffers();N/A;6488138950668977643;1283156499334291731;1283156499336361833;SRV0;2;1
$1;1283156546106666690;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977643;1283156499332061835;1283156499336365727;SRV0;0;0
$1;1283156546106698987;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977645;1283156499334350459;1283156499336407807;SRV1;3;2
$1;1283156546106730281;bookstoreTracing.CRM.getOffers();N/A;6488138950668977645;1283156499334344246;1283156499336413440;SRV0;2;1
$1;1283156546106761456;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977645;1283156499332117746;1283156499336417355;SRV0;0;0
$1;1283156546106793727;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977684;1283156499334407031;1283156499336464406;SRV1;1;1
$1;1283156546106826034;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977646;1283156499334470432;1283156499336527170;SRV1;3;2
$1;1283156546106857390;bookstoreTracing.CRM.getOffers();N/A;6488138950668977646;1283156499334457354;1283156499336533212;SRV0;2;1
$1;1283156546106889805;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977571;1283156499332155817;1283156499336532292;SRV0;3;2
$1;1283156546106920987;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977646;1283156499332198673;1283156499336537272;SRV0;0;0
$1;1283156546106952040;bookstoreTracing.CRM.getOffers();N/A;6488138950668977571;1283156499332149093;1283156499336540228;SRV0;2;1
$1;1283156546106983231;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977571;1283156499330070700;1283156499336544838;SRV0;0;0
$1;1283156546107035851;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977570;1283156499332129426;1283156499336565636;SRV1;3;2
$1;1283156546107067496;bookstoreTracing.CRM.getOffers();N/A;6488138950668977570;1283156499332122518;1283156499336571440;SRV0;2;1
$1;1283156546107098961;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977570;1283156499330042651;1283156499336575307;SRV0;0;0
$1;1283156546107127740;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977568;1283156499332183198;1283156499336592983;SRV1;3;2
$1;1283156546107159180;bookstoreTracing.CRM.getOffers();N/A;6488138950668977568;1283156499332176062;1283156499336598589;SRV0;2;1
$1;1283156546107186868;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977568;1283156499330017568;1283156499336602495;SRV0;0;0
$1;1283156546107219283;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977647;1283156499334553347;1283156499336610555;SRV1;3;2
$1;1283156546107250991;bookstoreTracing.CRM.getOffers();N/A;6488138950668977647;1283156499334547104;1283156499336616365;SRV0;2;1
$1;1283156546107282104;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977647;1283156499332277156;1283156499336620124;SRV0;0;0
$1;1283156546107314516;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977591;1283156499332535452;1283156499336620909;SRV1;3;2
$1;1283156546107347027;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977685;1283156499334637817;1283156499336695695;SRV1;1;1
$1;1283156546107378308;bookstoreTracing.CRM.getOffers();N/A;6488138950668977591;1283156499332529248;1283156499336627576;SRV0;2;1
$1;1283156546107409268;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977591;1283156499330438372;1283156499336719708;SRV0;0;0
$1;1283156546107441496;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977653;1283156499332613571;1283156499336738596;SRV1;1;1
$1;1283156546107473908;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977648;1283156499334694431;1283156499336750752;SRV0;3;2
$1;1283156546107505192;bookstoreTracing.CRM.getOffers();N/A;6488138950668977648;1283156499334687948;1283156499336756556;SRV0;2;1
$1;1283156546107536371;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977648;1283156499332385275;1283156499336760423;SRV0;0;0
$1;1283156546107568705;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977592;1283156499332639758;1283156499336766633;SRV1;3;2
$1;1283156546107600103;bookstoreTracing.CRM.getOffers();N/A;6488138950668977592;1283156499332633494;1283156499336772957;SRV0;2;1
$1;1283156546107631084;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977592;1283156499330531046;1283156499336776827;SRV0;0;0
$1;1283156546107663466;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977589;1283156499332481906;1283156499336795541;SRV0;3;2
$1;1283156546107694975;bookstoreTracing.CRM.getOffers();N/A;6488138950668977589;1283156499332475705;1283156499336801032;SRV0;2;1
$1;1283156546107726043;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977589;1283156499330385914;1283156499336804821;SRV0;0;0
$1;1283156546107758350;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977586;1283156499332560340;1283156499336822056;SRV1;3;2
$1;1283156546107789727;bookstoreTracing.CRM.getOffers();N/A;6488138950668977586;1283156499332554130;1283156499336827878;SRV0;2;1
$1;1283156546107820683;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977586;1283156499330333294;1283156499336831658;SRV0;0;0
$1;1283156546107852915;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977649;1283156499334776658;1283156499336833366;SRV0;3;2
$1;1283156546107884452;bookstoreTracing.CRM.getOffers();N/A;6488138950668977649;1283156499334770460;1283156499336839359;SRV0;2;1
$1;1283156546107915438;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977649;1283156499332465321;1283156499336843299;SRV0;0;0
$1;1283156546107947616;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977654;1283156499332665301;1283156499336848938;SRV0;1;1
$1;1283156546107980003;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977584;1283156499332425141;1283156499336875491;SRV0;3;2
$1;1283156546108011489;bookstoreTracing.CRM.getOffers();N/A;6488138950668977584;1283156499332418294;1283156499336881202;SRV0;2;1
$1;1283156546108042509;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977584;1283156499330308000;1283156499336885108;SRV0;0;0
$1;1283156546108074770;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977652;1283156499332586350;1283156499336903404;SRV1;1;1
$1;1283156546108107345;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977686;1283156499334885832;1283156499336919201;SRV1;1;1
$1;1283156546108142099;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977679;1283156499333987962;1283156499336928972;SRV0;1;1
$1;1283156546108174442;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977650;1283156499334860725;1283156499336944432;SRV0;3;2
$1;1283156546108205582;bookstoreTracing.CRM.getOffers();N/A;6488138950668977650;1283156499334854431;1283156499336950119;SRV0;2;1
$1;1283156546108236466;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977650;1283156499332541843;1283156499336954040;SRV0;0;0
$1;1283156546108268574;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977616;1283156499333212370;1283156499336955363;SRV1;3;2
$1;1283156546108299951;bookstoreTracing.CRM.getOffers();N/A;6488138950668977616;1283156499333206178;1283156499336961269;SRV0;2;1
$1;1283156546108331046;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977616;1283156499331042322;1283156499336965230;SRV0;0;0
$1;1283156546108363317;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977651;1283156499334915490;1283156499336973166;SRV0;3;2
$1;1283156546108394640;bookstoreTracing.CRM.getOffers();N/A;6488138950668977651;1283156499334909159;1283156499336979117;SRV0;2;1
$1;1283156546108425572;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977651;1283156499332567061;1283156499336982915;SRV0;0;0
$1;1283156546108458114;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977604;1283156499332915424;1283156499336983586;SRV0;3;2
$1;1283156546108489590;bookstoreTracing.CRM.getOffers();N/A;6488138950668977604;1283156499332909172;1283156499336990617;SRV0;2;1
$1;1283156546108520520;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977604;1283156499330793697;1283156499336994650;SRV0;0;0
$1;1283156546108552914;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977682;1283156499334066381;1283156499337012404;SRV1;1;1
$1;1283156546108585470;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977688;1283156499334995770;1283156499337027708;SRV1;1;1
$1;1283156546108617918;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977590;1283156499332510114;1283156499337038321;SRV0;3;2
$1;1283156546108649280;bookstoreTracing.CRM.getOffers();N/A;6488138950668977590;1283156499332503669;1283156499337044022;SRV0;2;1
$1;1283156546108680258;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977590;1283156499330413439;1283156499337047920;SRV0;0;0
$1;1283156546108712670;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977687;1283156499334970200;1283156499337053218;SRV0;1;1
$1;1283156546108745072;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977597;1283156499332750325;1283156499337066116;SRV0;3;2
$1;1283156546108776417;bookstoreTracing.CRM.getOffers();N/A;6488138950668977597;1283156499332743847;1283156499337071710;SRV0;2;1
$1;1283156546108807472;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977597;1283156499330665027;1283156499337075619;SRV0;0;0
$1;1283156546108859759;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977618;1283156499333263195;1283156499337094207;SRV1;3;2
$1;1283156546108891326;bookstoreTracing.CRM.getOffers();N/A;6488138950668977618;1283156499333256814;1283156499337099391;SRV0;2;1
$1;1283156546108922502;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977618;1283156499331095647;1283156499337103334;SRV0;0;0
$1;1283156546108954775;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977690;1283156499335046752;1283156499337116181;SRV1;1;1
$1;1283156546108987028;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977611;1283156499333105156;1283156499337121224;SRV0;3;2
$1;1283156546109018363;bookstoreTracing.CRM.getOffers();N/A;6488138950668977611;1283156499333098877;1283156499337127163;SRV0;2;1
$1;1283156546109049431;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977611;1283156499330941012;1283156499337130964;SRV0;0;0
$1;1283156546109081687;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977610;1283156499333080109;1283156499337149645;SRV1;3;2
$1;1283156546109114919;bookstoreTracing.CRM.getOffers();N/A;6488138950668977610;1283156499333073397;1283156499337155317;SRV0;2;1
$1;1283156546109145945;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977610;1283156499330914548;1283156499337159202;SRV0;0;0
$1;1283156546109178351;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977636;1283156499333883091;1283156499337177146;SRV1;3;2
$1;1283156546109209731;bookstoreTracing.CRM.getOffers();N/A;6488138950668977636;1283156499333876815;1283156499337182860;SRV0;2;1
$1;1283156546109240658;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977636;1283156499331774838;1283156499337186850;SRV0;0;0
$1;1283156546109272829;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977599;1283156499332805489;1283156499337204623;SRV0;3;2
$1;1283156546109304273;bookstoreTracing.CRM.getOffers();N/A;6488138950668977599;1283156499332798807;1283156499337210322;SRV0;2;1
$1;1283156546109335445;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977599;1283156499330716580;1283156499337214424;SRV0;0;0
$1;1283156546109369382;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977617;1283156499333237754;1283156499337233222;SRV1;3;2
$1;1283156546109400790;bookstoreTracing.CRM.getOffers();N/A;6488138950668977617;1283156499333231655;1283156499337238975;SRV0;2;1
$1;1283156546109431947;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977617;1283156499331067535;1283156499337242704;SRV0;0;0
$1;1283156546109464302;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977578;1283156499332328221;1283156499337260988;SRV1;3;2
$1;1283156546109495619;bookstoreTracing.CRM.getOffers();N/A;6488138950668977578;1283156499332321584;1283156499337266960;SRV0;2;1
$1;1283156546109526537;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977578;1283156499330216334;1283156499337270824;SRV0;0;0
$1;1283156546109558831;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977664;1283156499333025245;1283156499337289057;SRV1;1;1
$1;1283156546109591303;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977680;1283156499334013854;1283156499337315316;SRV1;1;1
$1;1283156546109623496;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977614;1283156499333159220;1283156499337341163;SRV1;3;2
$1;1283156546109654765;bookstoreTracing.CRM.getOffers();N/A;6488138950668977614;1283156499333152394;1283156499337347018;SRV0;2;1
$1;1283156546109685902;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977614;1283156499330992324;1283156499337350865;SRV0;0;0
$1;1283156546109718242;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977678;1283156499333963104;1283156499337369338;SRV1;1;1
$1;1283156546109750669;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977595;1283156499332696589;1283156499337395576;SRV1;3;2
$1;1283156546109781799;bookstoreTracing.CRM.getOffers();N/A;6488138950668977595;1283156499332689633;1283156499337401383;SRV0;2;1
$1;1283156546109812831;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977595;1283156499330613390;1283156499337405226;SRV0;0;0
$1;1283156546109845059;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668977640;1283156499334120743;1283156499337423952;SRV1;3;2
$1;1283156546109876479;bookstoreTracing.CRM.getOffers();N/A;6488138950668977640;1283156499334113583;1283156499337429416;SRV0;2;1
$1;1283156546109907574;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668977640;1283156499332001474;1283156499337433329;SRV0;0;0
